civi_handling_unit,cstb_column,citm_name1,csts_name,civi_entry_date,civi_primary_qty_reserved,civi_primary_qty,civi_secondary_uom_code,csbt_name,civi_storagebin_code,citm_code2,citm_code1,civi_organization_id,civi_primary_qty_available,civi_secondary_qty,civi_stock_type_code,civi_id,cstt_name,cstb_line,cstb_level,civi_expiration_date,citm_packaging,civi_onset_date,civi_warehouse_code,civi_batch_number,civi_primary_uom_code,metadata_fecha_consulta
163321,3.0,CANTO PVC INTRAPLAS BLANCO 29X1.5 MM 100mxRollo,CANTOS Y CUBRECANTOS,2024-03-09,0.0,1.0,,Large Shelf,F21M3A20IZQ,,10003783,98,1.0,,01,484953,Estantería pesada,21,20.0,,,,1145,,Metro,2025-09-06 23:29:24
135331,4.0,TUBO CONDUIT 1'' X3M REF 2900125,PERFILES,2023-10-21,0.0,843.0,,Large Shelf,F9M4A16IZQ,,10011170,98,843.0,,08,883897,Estantería pesada,9,16.0,,,,1145,,m,2025-09-06 23:29:24
159417,2.0,MANIJA CUADRADA EN ALUMINIO ENTRADA SATINADA KL 120 E,"GRIVAL ,FERRETERIA",2024-11-28,0.0,3.0,,Large Shelf,F24M2.6A30,,10032929,98,3.0,,01,665032,Estantería pesada,24,30.0,,,,1145,,Und,2025-09-06 23:29:24
191073,2.0,MELAMINICO UNICOR MDF RH TRIBECA TEX FOREST 183X244X5.5 1C/ SIN BACKER,MADERAS TORRES,2025-07-03,0.0,15.0,,Large Shelf,F1M2A10,,10012842,98,15.0,,10,855722,Montacargas,1,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
191076,2.0,MELAMINICO UNICOR MDF RH TRIBECA TEX FOREST 183X244X5.5 1C/ SIN BACKER,MADERAS TORRES,2025-07-03,0.0,15.0,,Large Shelf,F1M2A10,,10012842,98,15.0,,10,855740,Montacargas,1,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
146014,3.0,ACUALUX BLANCO 1111 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-11-26,0.0,11.0,,Large Shelf,F18M3A20DER,,10006299,98,11.0,,01,621342,Estantería pesada,18,20.0,2026-10-30,,,1145,,Und,2025-09-06 23:29:24
163236,2.0,POMO MADERA COLOR MIEL ALCOBA KL 601 A,"GRIVAL ,FERRETERIA",2024-09-20,0.0,15.0,,Large Shelf,F24M2A40IZQ,,10030856,98,15.0,,01,522567,Estantería pesada,24,40.0,,,,1145,,Und,2025-09-06 23:29:24
169193,1.0,SIKASET -L DE 2.6 KG,SIKAS PEGANTES,2023-10-17,0.0,10.0,,Large Shelf,F11M1A20IZQ,,10024170,98,10.0,,03,787866,Montacargas,11,20.0,2022-07-30,,,1145,3005662386,Und,2025-09-06 23:29:24
179605,7.0,CERAMICA PARA PARED BRILLANTE MONTECRISTAL 30X45 GRIS (CJ 1.89 MTS),PISO CERAMICA,2025-01-09,0.0,20.79,,Large Shelf,F7M7A50DER,,10028261,98,20.79,,01,869842,Montacargas,7,50.0,,,,1145,,m2,2025-09-06 23:29:24
169193,1.0,SIKALATEX 0.25 KG ADITIVO PARA MORTEROS,SIKAS PEGANTES,2023-10-17,0.0,18.0,,Large Shelf,F11M1A20IZQ,,10005196,98,18.0,,03,787869,Montacargas,11,20.0,2022-08-30,,,1145,3005684373,Und,2025-09-06 23:29:24
118962,1.0,SANITARIO 1 PZ ELONG OLYMPIA KS09BL993,PERFILES DRYWALL,2023-10-17,0.0,2.0,,Large Shelf,F8M1A60DER,,10020217,98,2.0,,03,704410,Montacargas,8,60.0,,,,1145,,Und,2025-09-06 23:29:24
118962,1.0,SANITARIO ONE PIECE LUXOR BLANCO 1EP35001,PERFILES DRYWALL,2023-10-17,0.0,2.0,,Large Shelf,F8M1A60DER,,10021213,98,2.0,,03,704411,Montacargas,8,60.0,,,,1145,,Und,2025-09-06 23:29:24
118962,1.0,LAVAMANOS HAPPY EN CAJA BLANCO O53201001,PERFILES DRYWALL,2023-10-17,0.0,1.0,,Large Shelf,F8M1A60DER,,10001620,98,1.0,,03,704414,Montacargas,8,60.0,,,,1145,,Und,2025-09-06 23:29:24
169198,1.0,BINDA BOQUILLA COLOR BEIGE 2.0KG,SIKAS PEGANTES,2023-10-17,0.0,7.0,,Large Shelf,F11M1A30IZQ,,10005217,98,7.0,,03,787877,Montacargas,11,30.0,2022-11-30,,,1145,3005873286,Und,2025-09-06 23:29:24
118962,1.0,LAVAMANOS A PISO KENZO BLANCO 49X49X82 BP172C,PERFILES DRYWALL,2023-10-17,0.0,1.0,,Large Shelf,F8M1A60DER,,10013234,98,1.0,,03,704417,Montacargas,8,60.0,,,,1145,,Und,2025-09-06 23:29:24
169198,1.0,BINDA BOQUILLA COLOR BEIGE 2.0KG,SIKAS PEGANTES,2023-10-17,0.0,17.0,,Large Shelf,F11M1A30IZQ,,10005217,98,17.0,,03,787878,Montacargas,11,30.0,2022-11-30,,,1145,3005873500,Und,2025-09-06 23:29:24
169198,1.0,BINDA BOQUILLA COLOR BEIGE 2.0KG,SIKAS PEGANTES,2023-10-17,0.0,34.0,,Large Shelf,F11M1A30IZQ,,10005217,98,34.0,,03,787879,Montacargas,11,30.0,2022-12-30,,,1145,3005928923,Und,2025-09-06 23:29:24
158493,2.0,ESTUKA PAÑETE DE 50 KG,SIKAS PEGANTES,2024-04-15,0.0,5.0,,Large Shelf,F12M2A30DER,,10005389,98,5.0,,03,686707,Montacargas,12,30.0,2024-09-30,,,1145,3008375053,Und,2025-09-06 23:29:24
158493,2.0,ESTUKA PAÑETE DE 50 KG,SIKAS PEGANTES,2024-04-15,0.0,20.0,,Large Shelf,F12M2A30DER,,10005389,98,20.0,,03,686709,Montacargas,12,30.0,2024-09-30,,,1145,3008375067,Und,2025-09-06 23:29:24
178672,2.0,ESTUKA PAÑETE DE 50 KG,SIKAS PEGANTES,2024-04-15,0.0,15.0,,Large Shelf,F12M2A40DER,,10005389,98,15.0,,03,686710,Montacargas,12,40.0,2024-09-30,,,1145,3008375067,Und,2025-09-06 23:29:24
169198,1.0,PEGA ENCHAPE SIKA GRIS 10 KG 109160,SIKAS PEGANTES,2023-10-17,0.0,36.0,,Large Shelf,F11M1A30IZQ,,10026667,98,36.0,,03,787881,Montacargas,11,30.0,2022-02-28,,,1145,3006053568,Und,2025-09-06 23:29:24
169198,1.0,BINDA BOQUILLA ACRILICA COLOR BEIGE DE 2 KG,SIKAS PEGANTES,2023-10-17,0.0,57.0,,Large Shelf,F11M1A30IZQ,,10005220,98,57.0,,03,787882,Montacargas,11,30.0,2022-11-30,,,1145,3005881405,Und,2025-09-06 23:29:24
134315,7.0,COLORANTE UNIVERSAL ZERO VOC ROJO *R* 120696 1/4=1.536 SIST.COLOR,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-11-20,0.0,1699.07,,Large Shelf,F19M7A10DER,,10006398,98,1699.07,,01,595601,Estantería pesada,19,10.0,,,,1145,,Und Y,2025-09-06 23:29:24
181315,6.0,ESQUINA MAGICA SPAR GRAFITO/ MELAMINA GRIS ANTIDESLIZANTE DERECHA/ IZQUIERDA A607xP503xH613,OUTLET,2025-01-27,0.0,12.0,,Large Shelf,F4M6A70DER,,10030064,98,12.0,,01,674065,Estantería pesada,4,70.0,,,,1290,,Und,2025-09-06 23:29:24
181309,5.0,ESQUINA MAGICA SPAR GRAFITO/ MELAMINA GRIS ANTIDESLIZANTE DERECHA/ IZQUIERDA A607xP503xH613,OUTLET,2025-01-27,0.0,12.0,,Large Shelf,F4M5A70DER,,10030064,98,12.0,,01,674066,Estantería pesada,4,70.0,,,,1290,,Und,2025-09-06 23:29:24
162351,3.0,CUBIERTERO PLASTICO SPAR 6 ESPACIOS P48XA73XH5CM,HERRAJES Y ACCESORIOS,2024-06-26,0.0,1.0,,Large Shelf,F22M3A50IZQ,,10009414,98,1.0,,01,683357,Estantería pesada,22,50.0,,,,1145,,Und,2025-09-06 23:29:24
162351,3.0,CUBIERTERO PLASTICO SPAR 6 ESPACIOS P48XA73XH5CM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,2.0,,Large Shelf,F22M3A50IZQ,,10009414,98,2.0,,01,683356,Estantería pesada,22,50.0,,,,1145,,Und,2025-09-06 23:29:24
180519,1.0,LAVAPLATOS TRAMONTINA DOBLE RECTANGULAR BAJO PONER 76.8X44.6X15.2 CM ALTO BRILLO 94030205,HERRAJES,2023-11-19,0.0,2.0,,Large Shelf,F1M1A30DER,,10004975,98,2.0,,01,800679,Estantería pesada,1,30.0,,,,1290,,Und,2025-09-06 23:29:24
190005,4.0,MELAMINICO PRIMACOR MDP ROVERE ARENA AMAZONA 183X244X18MM,MADERAS TORRES,2025-06-15,0.0,20.0,,Large Shelf,F12M4A10,,10025104,98,20.0,,01,835045,Montacargas,12,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
190006,4.0,MELAMINICO PRIMACOR MDP ROVERE ARENA AMAZONA 183X244X18MM,MADERAS TORRES,2025-06-15,0.0,20.0,,Large Shelf,F12M4A10,,10025104,98,20.0,,01,835046,Montacargas,12,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
160279,6.0,CANTO PVC INTRAPLAS SODER 35X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2024-07-10,0.0,240.0,,Large Shelf,F21M6A30IZQ,,10015137,98,240.0,,12,683457,Estantería pesada,21,30.0,,,,1145,,Metro,2025-09-06 23:29:24
180420,6.0,RIEL REPON EXTENSION TOTAL 55CMS ZINCADO S/T Ref: RSA/55,HERRAJES,2024-08-23,0.0,300.0,,Large Shelf,F3M6A20DER,,10009708,98,300.0,,01,727908,Estantería pesada,3,20.0,,,,1290,,Juego,2025-09-06 23:29:24
180420,6.0,RIEL REPON EXTENSION TOTAL 55CMS ZINCADO S/T Ref: RSA/55,HERRAJES,2025-03-01,0.0,1.0,,Large Shelf,F3M6A20DER,,10009708,98,1.0,,01,727909,Estantería pesada,3,20.0,,,,1290,,Juego,2025-09-06 23:29:24
132845,1.0,TOLEDO PERFIL MANIJA AD-3100 SPAR 18MM/15MM (3 METROS),PERFILES,2023-10-17,0.0,12.0,,Large Shelf,F9M1A12DER,,10014474,98,12.0,,08,555264,Estantería pesada,9,12.0,,,,1145,,Und,2025-09-06 23:29:24
132845,1.0,TOLEDO PERFIL MANIJA AD-3100 SPAR 18MM/15MM (3 METROS),PERFILES,2024-03-27,0.0,1.0,,Large Shelf,F9M1A12DER,,10014474,98,1.0,,08,668592,Estantería pesada,9,12.0,,,,1145,,Und,2025-09-06 23:29:24
132845,1.0,TOLEDO PERFIL MANIJA AD-3100 SPAR 18MM/15MM (3 METROS),PERFILES,2023-12-16,0.0,1.0,,Large Shelf,F9M1A12DER,,10014474,98,1.0,,12,668594,Estantería pesada,9,12.0,,,,1145,,Und,2025-09-06 23:29:24
180519,1.0,LAVAPLATOS TRAMONTINA DOBLE RECTANGULAR BAJO PONER 76.8X44.6 X 15.2 CM SATINADO 94030105,HERRAJES,2023-11-19,0.0,10.0,,Large Shelf,F1M1A30DER,,10004974,98,10.0,,01,800685,Estantería pesada,1,30.0,,,,1290,,Und,2025-09-06 23:29:24
159575,5.0,VINILICO NEGRO 2027950 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-12-02,0.0,2.0,,Large Shelf,F19M5A20IZQ,,10007152,98,2.0,,01,611120,Estantería pesada,19,20.0,2027-12-30,,,1145,,Und,2025-09-06 23:29:24
133138,3.0,TAPA EXTERIOR DERECHA AMAZONAS 0.144 KGS REF 2901327,ACCESORIOS PVC,2023-10-17,0.0,28.0,,Large Shelf,F27M3A60DER,,10011147,98,28.0,,01,129372,Estantería pesada,27,60.0,,,,1145,,Und,2025-09-06 23:29:24
133140,3.0,SOPORTE-M CANAL AMAZONA 2903304,ACCESORIOS PVC,2024-07-26,0.0,33.0,,Large Shelf,F27M3A50DER,,10011166,98,33.0,,01,455026,Estantería pesada,27,50.0,,,,1145,,Und,2025-09-06 23:29:24
160279,6.0,CANTO PVC INTRAPLAS CHANTILLI TAB 16X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2024-12-12,0.0,102.0,,Large Shelf,F21M6A30IZQ,,10024738,98,102.0,,12,668766,Estantería pesada,21,30.0,,,,1145,,Metro,2025-09-06 23:29:24
132283,3.0,TUBO CONDUIT 1'' X3M REF 2900125,PERFILES,2023-10-17,0.0,360.0,,Large Shelf,F9M3A22DER,,10011170,98,360.0,,08,883899,Estantería pesada,9,22.0,,,,1145,,m,2025-09-06 23:29:24
163321,3.0,CANTO PVC INTRAPLAS AMBAR 44X1 MM 120mxRollo,CANTOS Y CUBRECANTOS,2024-09-14,0.0,88.0,,Large Shelf,F21M3A20IZQ,,10022301,98,88.0,,08,669045,Estantería pesada,21,20.0,,,,1145,,Metro,2025-09-06 23:29:24
169202,1.0,BINDA EXTRA GRIS DE 25 KG T123464,SIKAS PEGANTES,2023-10-17,0.0,40.0,,Large Shelf,F11M1A20DER,,10005143,98,40.0,,03,787904,Montacargas,11,20.0,2022-11-30,,,1145,3008571781,Und,2025-09-06 23:29:24
162220,2.0,CANTO PVC INTRAPLAS NEGRO 29X1.5 MM 100mxRollo,CANTOS Y CUBRECANTOS,2024-07-29,0.0,60.0,,Large Shelf,F21M2A50DER,,10003851,98,60.0,,01,669083,Estantería pesada,21,50.0,,,,1145,,Metro,2025-09-06 23:29:24
162220,2.0,CANTO PVC INTRAPLAS NEGRO 29X1.5 MM 100mxRollo,CANTOS Y CUBRECANTOS,2024-03-18,0.0,32.0,,Large Shelf,F21M2A50DER,,10003851,98,32.0,,01,669084,Estantería pesada,21,50.0,,,,1145,,Metro,2025-09-06 23:29:24
132284,3.0,TUBO CONDUIT 1'' X3M REF 2900125,PERFILES,2023-10-17,0.0,237.0,,Large Shelf,F9M3A20DER,,10011170,98,237.0,,08,883900,Estantería pesada,9,20.0,,,,1145,,m,2025-09-06 23:29:24
178260,8.0,"PORCELANATO BENEVENTO-B 60*120 BLANCO (CJ: 1,44MT) KP04BL1429",PISO CERAMICA,2024-12-14,0.0,44.64,,Large Shelf,F7M8A60IZQ,,10029464,98,44.64,,01,669652,Montacargas,7,60.0,,,,1145,,m2,2025-09-06 23:29:24
180027,14.0,MELAMINICO SUPERCOR PB RH OASIS TEX FOREST 183X244X15,MADERAS ESTANTERIA,2025-01-12,4.0,4.0,,Large Shelf,F5M14A40,,10030105,98,0.0,,01,674975,Montacargas,5,40.0,,,,1290,,Lámina,2025-09-06 23:29:24
181971,1.0,PEGAFLEX PORCELANATO GRIS INT Y EXT BOLSA VINOTINTO X 25KG,SIKAS PEGANTES,2024-12-06,0.0,5.0,,Large Shelf,F10M1A20DER,,10029948,98,5.0,,03,670181,Montacargas,10,20.0,,,,1145,,Und,2025-09-06 23:29:24
161159,3.0,CANTO PVC INTRAPLAS KROMO TAB 22X1.5 MM (U.E 800 m) 100mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,405.0,,Large Shelf,F21M3A10IZQ,,10015122,98,405.0,,01,694056,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
159362,3.0,CANTO ABS CANTOPLAST HUMO 13X0.45MM(U.E:300m)300xRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,64.0,,Large Shelf,F21M3A40DER,,10013963,98,64.0,,01,694074,Estantería pesada,21,40.0,,,,1145,,Metro,2025-09-06 23:29:24
163276,4.0,CANTO PVC INTRAPLAS LANA 22X0.45 MM 240mxRollo (UE 2160),CANTOS Y CUBRECANTOS,2023-10-17,0.0,114.0,,Large Shelf,F21M4A10DER,,10020923,98,114.0,,01,694091,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
163276,4.0,CANTO PVC INTRAPLAS LANA 22X0.45 MM 240mxRollo (UE 2160),CANTOS Y CUBRECANTOS,2023-10-17,0.0,30.0,,Large Shelf,F21M4A10DER,,10020923,98,30.0,,01,694092,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
163276,4.0,CANTO PVC INTRAPLAS GRIS HUMO PRIM 29X1.5 MM 100mxRollo (UE 400),CANTOS Y CUBRECANTOS,2023-10-17,0.0,55.0,,Large Shelf,F21M4A10DER,,10021985,98,55.0,,01,694094,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
163276,4.0,CANTO PVC INTRAPLAS GRIS HUMO PRIM 29X1.5 MM 100mxRollo (UE 400),CANTOS Y CUBRECANTOS,2023-12-18,0.0,59.0,,Large Shelf,F21M4A10DER,,10021985,98,59.0,,01,694095,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
163276,4.0,CANTO PVC INTRAPLAS LANA 22X0.45 MM 240mxRollo (UE 2160),CANTOS Y CUBRECANTOS,2024-02-14,0.0,9.0,,Large Shelf,F21M4A10DER,,10020923,98,9.0,,01,694093,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
159572,7.0,COLORANTE UNIVERSAL ZERO VOC ROJO ORGANICO R 120696 1/4 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2025-01-10,0.0,10.0,,Large Shelf,F19M7A20IZQ,,10006397,98,10.0,,01,704625,Estantería pesada,19,20.0,2026-11-30,,,1145,,Und,2025-09-06 23:29:24
162403,3.0,CANTO PVC INTRAPLAS AMBAR 22X1 MM 120mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,2.0,,Large Shelf,F20M3A60IZQ,,10026175,98,2.0,,08,676972,Estantería pesada,20,60.0,,,,1145,,Metro,2025-09-06 23:29:24
162403,3.0,CANTO PVC INTRAPLAS AMBAR 22X1 MM 120mxRollo,CANTOS Y CUBRECANTOS,2024-04-17,0.0,5.0,,Large Shelf,F20M3A60IZQ,,10026175,98,5.0,,08,676974,Estantería pesada,20,60.0,,,,1145,,Metro,2025-09-06 23:29:24
180457,8.0,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 50CM RBM/50,HERRAJES,2024-11-29,0.0,561.0,,Large Shelf,F4M8A20DER,,10021648,98,561.0,,01,677750,Estantería pesada,4,20.0,,,,1290,,Juego,2025-09-06 23:29:24
PLT1065951,,MELAMINICO SUPERCOR PB AUSTRAL TEX FOREST 183X244X15,Zona Certificaciòn,2025-01-20,4.0,4.0,,Large Shelf,NORTE,,10029328,98,0.0,,01,677730,Entregas y envios,,,,,,1290,,Lámina,2025-09-06 23:29:24
180661,11.0,CANTO PVC INTRAPLAS AUSTRAL RUSTICK 22X0.45 MM 240mxRollo,CANTOS,2024-11-29,0.0,720.0,,Large Shelf,F1M11A70DER,,10027453,98,720.0,,01,814454,Estantería pesada,1,70.0,,,,1290,,Metro,2025-09-06 23:29:24
171532,1.0,PEGAFLEX MAX BOLSA AZUL X 25 KILOS,SIKAS PEGANTES,2024-04-19,0.0,2.0,,Large Shelf,F10M1A20IZQ,,10027886,98,2.0,,03,678219,Montacargas,10,20.0,,,,1145,,Und,2025-09-06 23:29:24
181061,7.0,CANTO PVC INTRAPLAS TAROA PRIM 22X0.45 MM 240mxRollo,HERRAJES,2024-11-16,0.0,4.0,,Large Shelf,F3M7A60DER,,10019019,98,4.0,,08,939075,Estantería pesada,3,60.0,,,,1290,,Metro,2025-09-06 23:29:24
189997,2.0,MELAMINICO SUPERCOR PB AURO TEX SOFT 183X244X18,MADERAS TORRES,2025-06-15,0.0,10.0,,Large Shelf,F11M2A10,,10027483,98,10.0,,01,835063,Montacargas,11,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
181272,1.0,CANTO ABS REHAU MIRROR GLOSS SABBIA 23X1MM (U.E 100M) 50MxRollo,HERRAJES,2025-02-19,0.0,8.0,,Large Shelf,F2M1A10DER,,10025275,98,8.0,,13,694341,Estantería pesada,2,10.0,,,,1290,,Metro,2025-09-06 23:29:24
163314,4.0,CANTO PVC INTRAPLAS CENDRA ESCANDINAVO (Roble Cenizo-Humo Tablemac) 44X1 MM 120mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,443.0,,Large Shelf,F21M4A50DER,,10022290,98,443.0,,01,385618,Estantería pesada,21,50.0,,,,1145,,Metro,2025-09-06 23:29:24
149975,6.0,GRIFERIA LAVAMANOS MONOCONTROL ALTO CASCADE CA1045551,"GRIVAL ,FERRETERIA",2025-02-06,0.0,1.0,,Large Shelf,F24M6A40IZQ,,10020691,98,1.0,,01,678766,Estantería pesada,24,40.0,,,,1145,,Und,2025-09-06 23:29:24
175866,2.0,VINILTEX BASE DEEP BLANCO 117176 CANECA 5 GALONES,SIKAS PEGANTES,2024-11-30,0.0,5.0,,Large Shelf,F12M2A20DER,,10006524,98,5.0,,09,685161,Montacargas,12,20.0,2027-11-30,,,1145,,Und,2025-09-06 23:29:24
181061,7.0,CANTO PVC IMPORTADO CHANTILLI FREZE 22X1.70 (100mxRollo),HERRAJES,2023-11-19,0.0,12.0,,Large Shelf,F3M7A60DER,,10015865,98,12.0,,08,939077,Estantería pesada,3,60.0,,,,1290,,Metro,2025-09-06 23:29:24
119669,1.0,TORNILLO LAMINA CABEZA AVELLANADA PH ZINC 6*1.1/4,"GRIVAL ,FERRETERIA",2023-10-17,0.0,194.0,,Large Shelf,F25M1A40IZQ,,10013369,98,194.0,,08,128130,Estantería pesada,25,40.0,,,,1145,,Ciento,2025-09-06 23:29:24
181061,7.0,CANTO PVC REHAU 1125 S GRIZZO 19X0.45MM TAB (U.E 300 m) 300mxRollo,HERRAJES,2025-08-22,0.0,121.0,,Large Shelf,F3M7A60DER,,10015361,98,121.0,,08,939078,Estantería pesada,3,60.0,,,,1290,,Metro,2025-09-06 23:29:24
149524,6.0,JUNTA DE EXPANSION SANITARIA 6'' 2902730,ACCESORIOS PVC,2024-12-09,0.0,5.0,,Large Shelf,F26M6A70DER,,10011651,98,5.0,,01,685442,Estantería pesada,26,70.0,,,,1145,,Und,2025-09-06 23:29:24
180811,4.0,MELAMINICO UNICOR MDF WENGUE TEX MADERA 183X244X5.5 1C/ SIN BACKER,MADERAS VERTICALES,2025-03-27,0.0,1.0,,Large Shelf,F5M4.3A10,,10012589,98,1.0,,03,775379,Piso,5,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
180457,8.0,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 50CM RBM/50,HERRAJES,2025-01-20,0.0,27.0,,Large Shelf,F4M8A20DER,,10021648,98,27.0,,01,680208,Estantería pesada,4,20.0,,,,1290,,Juego,2025-09-06 23:29:24
160509,2.0,TUBO PRESION RDE 21 DE 3'' X6M REF 2900233,TUBERIA,2025-01-31,0.0,6.0,,Large Shelf,F28M2A70IZQ,,10011390,98,6.0,,03,680202,Estantería pesada,28,70.0,,,,1145,,m,2025-09-06 23:29:24
180470,7.0,BRAZO NEUMATICO SPAR CIERRE LENTO 60N,HERRAJES,2024-03-25,0.0,21.0,,Large Shelf,F4M7A30DER,,10022482,98,21.0,,01,787967,Estantería pesada,4,30.0,,,,1290,,Und,2025-09-06 23:29:24
171253,4.0,CARPINFLEX SPRAY X 4.5 GLN Ref:405895,PEGANTES Y HERRAMIENTAS,2025-01-28,0.0,1.0,,Large Shelf,F13M4A10DER,,10013396,98,1.0,,01,668934,Estantería pesada,13,10.0,2026-01-08,,,1145,,Und,2025-09-06 23:29:24
163324,5.0,CANTO FLEXIBLE DUNA NOVOPAN 44X0.40 MM 300mxRollo,CANTOS Y CUBRECANTOS,2024-12-11,0.0,57.0,,Large Shelf,F21M5A30IZQ,,10032902,98,57.0,,12,704887,Estantería pesada,21,30.0,,,,1145,,Metro,2025-09-06 23:29:24
163324,5.0,CANTO FLEXIBLE DUNA NOVOPAN 44X0.40 MM 300mxRollo,CANTOS Y CUBRECANTOS,2024-10-31,0.0,180.0,,Large Shelf,F21M5A30IZQ,,10032902,98,180.0,,12,704886,Estantería pesada,21,30.0,,,,1145,,Metro,2025-09-06 23:29:24
164256,4.0,TEE 1'' CPVC HOTPRO REF 2910398,ACCESORIOS PVC,2025-02-07,0.0,2.0,,Large Shelf,F27M4A20DER,,10027358,98,2.0,,01,681023,Estantería pesada,27,20.0,,,,1145,,Und,2025-09-06 23:29:24
182155,16.0,PORCELANATO MALBEC-B 60*120 BLANCO (CJ: 1.44M2) KP04BL1837,PISO CERAMICA,2025-02-07,0.0,37.44,,Large Shelf,F9M16A10DER,,10033212,98,37.44,,01,681027,Estantería pesada,9,10.0,,,,1145,,m2,2025-09-06 23:29:24
162569,5.0,TORNILLO DRYWALL FIBROCEMENTO 6X7/8 PUNTA AGUDA ZINC X UNIDAD (U.E CAJA X 500),"GRIVAL ,FERRETERIA",2025-02-08,0.0,64.0,,Large Shelf,F25M5A10DER,,10029682,98,64.0,,01,681137,Estantería pesada,25,10.0,,,,1145,,Und,2025-09-06 23:29:24
158336,18.0,TABLERO RAUVISIO BRILLIANT MDF CUBANITE 5338B ALTO BRILLO 1C 130X280X18,MADERAS ESTANTERIA,2025-02-07,0.0,1.0,,Large Shelf,F4M18A60,381375005,10015163,98,1.0,,01,681127,Montacargas,4,60.0,,,,1145,,Lámina,2025-09-06 23:29:24
162222,2.0,CANTO PVC INTRAPLAS OLMO PARDO (Tambo) 19X1.5 MM 60mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,154.0,,Large Shelf,F21M2A40DER,,10020793,98,154.0,,01,681205,Estantería pesada,21,40.0,,,,1145,,Metro,2025-09-06 23:29:24
162359,2.0,CANTO PVC INTRAPLAS TOSCANA PZ 19X0.45MM (U.E 720 m) 240mxRollo,CANTOS Y CUBRECANTOS,2024-02-23,0.0,23.0,,Large Shelf,F21M2A30IZQ,,10004383,98,23.0,,08,681207,Estantería pesada,21,30.0,,,,1145,,Metro,2025-09-06 23:29:24
164090,3.0,CANTO PVC INTRAPLAS NUEZ 16X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,6.0,,Large Shelf,F21M3A60DER,,10004319,98,6.0,,01,681212,Estantería pesada,21,60.0,,,,1145,,Metro,2025-09-06 23:29:24
164090,3.0,CANTO PVC INTRAPLAS NUEZ 29X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,6.0,,Large Shelf,F21M3A60DER,,10019101,98,6.0,,01,681213,Estantería pesada,21,60.0,,,,1145,,Metro,2025-09-06 23:29:24
163312,4.0,CANTO PVC INTRAPLAS LENNO 19X1.5 MM 100mxRollo,CANTOS Y CUBRECANTOS,2023-12-29,0.0,50.0,,Large Shelf,F21M4A40IZQ,,10024343,98,50.0,,01,681292,Estantería pesada,21,40.0,,,,1145,,Metro,2025-09-06 23:29:24
161040,4.0,CANTO PVC INTRAPLAS AMBAR 22X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2024-09-28,0.0,240.0,,Large Shelf,F21M4A10IZQ,,10021235,98,240.0,,08,681302,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
161040,4.0,CANTO PVC INTRAPLAS AMBAR 22X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2024-09-27,0.0,114.0,,Large Shelf,F21M4A10IZQ,,10021235,98,114.0,,08,681301,Estantería pesada,21,10.0,,,,1145,,Metro,2025-09-06 23:29:24
163012,5.0,CANTO PVC INTRAPLAS RUBIK 22X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,30.0,,Large Shelf,F21M5A60IZQ,,10022445,98,30.0,,08,681309,Estantería pesada,21,60.0,,,,1145,,Metro,2025-09-06 23:29:24
